time_ms,swing,emg
2045,0,941
2045,0,941
2049,0,940
2049,0,941
2049,0,941
2049,0,941
2049,0,941
2049,0,940
2049,0,941
2049,0,940
2049,0,941
2053,0,941
2053,0,941
2053,0,941
2053,0,940
2053,0,940
2053,0,940
2053,0,941
2053,0,941
2053,0,941
2053,0,941
2057,0,941
2057,0,940
2057,0,940
2057,0,940
2057,0,940
2057,0,941
2057,0,941
2057,0,940
2057,0,941
2057,0,941
2061,0,940
2061,0,940
2061,0,940
2061,0,941
2061,0,942
2061,0,941
2061,0,941
2061,0,941
2061,0,940
2065,0,940
2065,0,940
2065,0,941
2065,0,941
2065,0,940
2065,0,941
2065,0,941
2065,0,941
2065,0,940
2066,0,940
2070,0,941
2070,0,940
2070,0,941
2070,0,941
2070,0,941
2070,0,940
2070,0,941
2070,0,941
2070,0,941
2070,0,941
2074,0,941
2074,0,941
2074,0,941
2074,0,940
2074,0,941
2074,0,940
2074,0,941
2074,0,941
2074,0,941
2078,0,941
2078,0,940
2078,0,941
2078,0,941
2078,0,941
2078,0,940
2078,0,941
2078,0,941
2078,0,941
2078,0,940
2082,0,941
2082,0,940
2082,0,941
2082,0,940
2082,0,941
2082,0,941
2082,0,941
2082,0,940
2082,0,940
2086,0,940
2086,0,940
2086,0,940
2086,0,941
2086,0,940
2086,0,941
2086,0,940
2086,0,940
2086,0,940
2086,0,940
2090,0,940
2090,0,940
2090,0,940
2090,0,941
2090,0,941
2090,0,940
2090,0,940
2090,0,940
2090,0,941
2090,0,941
2094,0,941
2094,0,941
2094,0,941
2094,0,940
2094,0,940
2094,0,941
2094,0,941
2094,0,941
2094,0,941
2098,0,940
2098,0,941
2098,0,940
2098,0,941
2098,0,941
2098,0,941
2098,0,941
2098,0,941
2098,0,941
2098,0,941
2102,0,941
2102,0,941
2102,0,941
2102,0,941
2102,0,941
2103,0,940
2103,0,941
2103,0,941
2103,0,941
2103,0,940
2106,0,941
2106,0,941
2106,0,941
2106,0,941
2106,0,941
2106,0,941
2106,0,940
2106,0,940
2107,0,941
2110,0,940
2110,0,941
2110,0,941
2110,0,941
2111,0,941
2111,0,941
2111,0,940
2111,0,940
2111,0,941
2111,0,941
2115,0,941
2115,0,941
2115,0,940
2115,0,940
2115,0,940
2115,0,941
2115,0,941
2115,0,941
2115,0,940
2115,0,941
2119,0,940
2119,0,940
2119,0,940
2119,0,940
2119,0,941
2119,0,941
2119,0,940
2119,0,940
2119,0,941
2123,0,940
2123,0,940
2123,0,941
2123,0,941
2123,0,941
2123,0,941
2123,0,941
2123,0,941
2123,0,940
2123,0,940
2127,0,940
2127,0,941
2127,0,941
2127,0,941
2127,0,941
2127,0,940
2127,0,941
2127,0,940
2127,0,941
2131,0,941
2131,0,941
2131,0,941
2131,0,941
2131,0,941
2131,0,940
2131,0,941
2131,0,941
2131,0,941
2131,0,941
2135,0,941
2135,0,941
2135,0,941
2135,0,940
2135,0,941
2135,0,940
2135,0,941
2135,0,940
2135,0,941
2135,0,941
2139,0,940
2139,0,941
2139,0,940
2139,0,940
2139,0,941
2139,0,941
2139,0,941
2139,0,941
2139,0,940
2143,0,940
2143,0,940
2143,0,940
2143,0,940
2143,0,941
2143,0,941
2143,0,941
2143,0,941
2143,0,940
2143,0,940
2147,0,940
2147,0,940
2147,0,940
2147,0,940
2147,0,941
2148,0,941
2148,0,941
2148,0,940
2148,0,940
2148,0,941
2151,0,940
2151,0,940
2151,0,941
2151,0,941
2152,0,941
2152,0,941
2152,0,940
2152,0,941
2152,0,940
2156,0,941
2156,0,941
2156,0,941
2156,0,940
2156,0,940
2156,0,940
2156,0,941
2156,0,941
2156,0,940
2156,0,941
2160,0,941
2160,0,940
2160,0,941
2160,0,941
2160,0,941
2160,0,941
2160,0,941
2160,0,941
2160,0,941
2164,0,941
2164,0,941
2164,0,941
2164,0,941
2164,0,941
2164,0,942
2164,0,940
2164,0,940
2164,0,941
2164,0,940
2168,0,941
2168,0,940
2168,0,941
2168,0,941
2168,0,941
2168,0,941
2168,0,940
2168,0,940
2168,0,940
2168,0,940
2172,0,941
2172,0,941
2172,0,941
2172,0,940
2172,0,940
2172,0,940
2172,0,940
2172,0,940
2172,0,941
2176,0,940
2176,0,941
2176,0,940
2176,0,940
2176,0,940
2176,0,942
2176,0,941
2176,0,940
2176,0,941
2176,0,941
2180,0,941
2180,0,940
2180,0,940
2180,0,941
2180,0,941
2180,0,941
2180,0,941
2181,0,941
2181,0,941
2181,0,940
2184,0,941
2184,0,941
2184,0,941
2184,0,941
2184,0,941
2184,0,941
2184,0,940
2184,0,941
2184,0,941
2188,0,941
2188,0,941
2188,0,941
2189,0,941
2189,0,941
2189,0,940
2189,0,940
2189,0,941
2189,0,941
2189,0,941
2192,0,941
2192,0,941
2193,0,941
2193,0,941
2193,0,940
2193,0,940
2193,0,940
2193,0,940
2193,0,941
2193,0,941
2197,0,941
2197,0,941
2197,0,940
2197,0,941
2197,0,940
2197,0,941
2197,0,941
2197,0,941
2197,0,941
2201,0,940
2201,0,940
2201,0,940
2201,0,940
2201,0,941
2201,0,941
2201,0,940
2201,0,941
2201,0,940
2201,0,940
2205,0,940
2205,0,940
2205,0,940
2205,0,941
2205,0,940
2205,0,941
2205,0,941
2205,0,940
2205,0,941
2209,0,940
2209,0,941
2209,0,941
2209,0,941
2209,0,941
2209,0,940
2209,0,941
2209,0,940
2209,0,940
2209,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2213,0,941
2217,0,941
2217,0,941
2217,0,941
2217,0,941
2217,0,941
2217,0,941
2217,0,941
2217,0,940
2217,0,941
2221,0,941
2221,0,940
2221,0,941
2221,0,940
2221,0,941
2221,0,940
2221,0,941
2221,0,941
2221,0,940
2222,0,941
2225,0,940
2225,0,941
2225,0,940
2225,0,941
2225,0,941
2225,0,941
2225,0,941
2225,0,940
2225,0,940
2225,0,941
2229,0,940
2229,0,941
2229,0,940
2229,0,940
2229,0,941
2229,0,941
2229,0,941
2229,0,940
2229,0,940
2233,0,940
2233,0,940
2233,0,941
2233,0,941
2233,0,940
2234,0,941
2234,0,941
2234,0,941
2234,0,940
2234,0,940
2238,0,941
2238,0,941
2238,0,940
2238,0,940
2238,0,941
2238,0,941
2238,0,941
2238,0,941
2238,0,941
2238,0,941
2242,0,940
2242,0,941
2242,0,941
2242,0,941
2242,0,941
2242,0,941
2242,0,941
2242,0,941
2242,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2246,0,941
2250,0,941
2250,0,941
2250,0,941
2250,0,941
2250,0,941
2250,0,940
2250,0,940
2250,0,941
2250,0,940
2254,0,941
2254,0,941
2254,0,941
2254,0,941
2254,0,940
2254,0,940
2254,0,940
2254,0,940
2254,0,941
2254,0,940
2258,0,941
2258,0,940
2258,0,940
2258,0,940
2258,0,940
2258,0,941
2258,0,941
2258,0,941
2258,0,940
2258,0,941
2262,0,940
2262,0,940
2262,0,941
2262,0,941
2262,0,941
2262,0,940
2262,0,941
2262,0,941
2262,0,940
2266,0,940
2266,0,941
2266,0,941
2266,0,941
2266,0,941
2266,0,941
2266,0,941
2266,0,941
2266,0,941
2266,0,940
2270,0,941
2270,0,941
2270,0,940
2270,0,941
2270,0,941
2270,0,940
2270,0,940
2270,0,941
2270,0,941
2270,0,941
2274,0,941
2274,0,941
2274,0,941
2274,0,941
2274,0,941
2275,0,940
2275,0,940
2275,0,941
2275,0,941
2279,0,941
2279,0,941
2279,0,940
2279,0,941
2279,0,941
2279,0,941
2279,0,940
2279,0,941
2279,0,941
2279,0,940
2283,0,940
2283,0,941
2283,0,940
2283,0,940
2283,0,941
2283,0,941
2283,0,941
2283,0,940
2283,0,940
2283,0,940
2287,0,940
2287,0,940
2287,0,941
2287,0,941
2287,0,941
2287,0,941
2287,0,940
2287,0,940
2287,0,940
2291,1,940
2291,1,941
2291,1,940
2291,1,940
2291,1,941
2291,1,941
2291,1,940
2291,1,940
2291,1,940
2291,1,940
2295,1,940
2295,1,941
2295,1,941
2295,1,941
2295,1,940
2295,1,940
2295,1,941
2295,1,940
2295,1,940
2299,1,941
2299,1,941
2299,1,940
2299,1,940
2299,1,941
2299,1,941
2299,1,941
2299,1,941
2299,1,941
2299,1,941
2303,1,940
2303,1,941
2303,1,941
2304,1,941
2304,1,941
2304,1,941
2304,1,941
2304,1,941
2304,1,941
2304,1,941
2308,1,941
2308,1,941
2308,1,941
2308,1,941
2308,1,941
2308,1,940
2308,1,941
2308,1,940
2308,1,941
2311,1,940
2311,1,941
2311,1,941
2311,1,941
2311,1,940
2311,1,941
2311,1,940
2311,1,940
2311,1,940
2311,1,941
2315,1,940
2315,1,940
2315,1,941
2315,1,940
2315,1,941
2315,1,941
2315,1,941
2315,1,940
2315,1,940
2315,1,941
2319,1,941
2319,1,940
2319,1,940
2319,1,940
2320,1,941
2320,1,941
2320,1,941
2320,1,941
2320,1,941
2324,1,940
2324,1,940
2324,1,941
2324,1,941
2324,1,940
2324,1,941
2324,1,941
2324,1,941
2324,1,940
2324,1,940
2328,1,941
2328,1,941
2328,1,941
2328,1,941
2328,1,941
2328,1,940
2328,1,941
2328,1,942
2328,1,941
2328,1,941
2332,1,941
2332,1,941
2332,1,941
2332,1,941
2332,1,941
2332,1,940
2332,1,941
2332,1,941
2332,1,941
2336,1,941
2336,1,941
2336,1,941
2336,1,941
2336,1,941
2336,1,940
2336,1,941
2336,1,941
2336,1,941
2336,1,941
2340,1,941
2340,1,940
2340,1,941
2340,1,940
2340,1,940
2340,1,940
2340,1,941
2340,1,941
2340,1,941
2344,1,940
2344,1,940
2344,1,940
2344,1,940
2344,1,941
2344,1,941
2344,1,940
2344,1,940
2344,1,940
2344,1,940
2348,1,940
2348,1,941
2348,1,941
2348,1,940
2348,1,940
2348,1,941
2348,1,940
2348,1,940
2348,1,941
2348,1,941
2352,1,941
2352,1,940
2352,1,941
2352,1,941
2352,1,940
2352,1,940
2352,1,941
2352,1,941
2352,1,941
2356,1,940
2356,1,941
2356,1,941
2356,1,941
2356,1,940
2356,1,942
2356,1,941
2356,1,941
2357,1,941
2357,1,941
2360,1,941
2361,1,941
2361,1,941
2361,1,941
2361,1,941
2361,1,941
2361,1,940
2361,1,941
2361,1,941
2361,1,940
2365,1,941
2365,1,941
2365,1,941
2365,1,941
2365,1,942
2365,1,941
2365,1,940
2365,1,940
2365,1,941
2369,1,940
2369,1,941
2369,1,941
2369,1,941
2369,1,941
2369,1,941
2369,1,940
2369,1,940
2369,1,940
2369,1,940
2373,1,941
2373,1,940
2373,1,941
2373,1,940
2373,1,940
2373,1,941
2373,1,940
2373,1,940
2373,1,941
2373,1,940
2377,1,941
2377,1,940
2377,1,940
2377,1,940
2377,1,940
2377,1,941
2377,1,940
2377,1,940
2377,1,941
2381,1,941
2381,1,940
2381,1,940
2381,1,940
2381,1,941
2381,1,941
2381,1,941
2381,1,941
2381,1,941
2381,1,940
2385,1,940
2385,1,941
2385,1,941
2385,1,941
2385,1,941
2385,1,941
2385,1,941
2385,1,940
2385,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2389,1,941
2393,1,940
2393,1,941
2393,1,941
2393,1,941
2393,1,941
2393,1,940
2393,1,941
2393,1,940
2393,1,941
2393,1,941
2397,1,941
2397,1,940
2397,1,940
2397,1,940
2397,1,940
2397,1,941
2397,1,941
2397,1,940
2397,1,941
2401,1,940
2401,1,940
2401,1,940
2401,1,940
2401,1,940
2401,1,941
2401,1,941
2401,1,941
2401,1,940
2401,1,940
2406,1,940
2406,1,940
2406,1,941
2406,1,940
2406,1,940
2406,1,941
2406,1,941
2406,1,940
2406,1,940
2406,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2410,1,941
2414,1,941
2414,1,941
2414,1,941
2414,1,941
2414,1,941
2414,1,940
2414,1,940
2414,1,941
2414,1,941
2414,1,941
2418,1,941
2418,1,941
2418,1,941
2418,1,940
2418,1,941
2418,1,940
2418,1,941
2418,1,941
2418,1,941
2418,1,941
2422,1,941
2422,1,941
2422,1,941
2422,1,941
2422,1,941
2422,1,940
2422,1,941
2422,1,941
2422,1,940
2426,1,941
2426,1,940
2426,1,941
2426,1,941
2426,1,941
2426,1,941
2426,1,940
2426,1,940
2426,1,940
2426,1,940
2430,1,940
2430,1,941
2430,1,941
2430,1,940
2430,1,940
2430,1,940
2430,1,940
2430,1,940
2430,1,940
2434,1,941
2434,1,940
2434,1,941
2434,1,940
2434,1,940
2434,1,941
2434,1,940
2434,1,940
2434,1,941
2434,1,940
2438,1,941
2438,1,941
2438,1,940
2438,1,940
2438,1,940
2438,1,941
2438,1,941
2438,1,940
2439,1,941
2439,1,941
2442,1,940
2442,1,940
2442,1,941
2442,1,941
2442,1,941
2443,1,941
2443,1,941
2443,1,941
2443,1,940
2447,1,941
2447,1,941
2447,1,941
2447,1,941
2447,1,941
2447,1,941
2447,1,940
2447,1,941
2447,1,941
2447,1,941
2451,1,941
2451,1,941
2451,1,941
2451,1,941
2451,1,941
2451,1,940
2451,1,940
2451,1,940
2451,1,941
2451,1,941
2455,1,941
2455,1,941
2455,1,941
2455,1,941
2455,1,941
2455,1,940
2455,1,940
2455,1,941
2455,1,940
2459,1,941
2459,1,940
2459,1,940
2459,1,940
2459,1,940
2459,1,942
2459,1,940
2459,1,940
2459,1,941
2459,1,941
2463,1,940
2463,1,940
2463,1,940
2463,1,940
2463,1,940
2463,1,941
2463,1,941
2463,1,940
2463,1,940
2463,1,940
2467,1,940
2467,1,941
2467,1,940
2467,1,941
2467,1,941
2467,1,941
2467,1,940
2467,1,940
2467,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2471,1,941
2475,1,940
2475,1,941
2475,1,941
2475,1,941
2475,1,941
2475,1,941
2475,1,941
2475,1,941
2475,1,941
2479,1,941
2479,1,941
2479,1,941
2479,1,940
2479,1,941
2479,1,941
2479,1,940
2479,1,941
2479,1,941
2479,1,941
2483,1,940
2483,1,941
2483,1,940
2483,1,941
2483,1,941
2484,1,941
2484,1,941
2484,1,940
2484,1,940
2484,1,940
2487,1,940
2488,1,940
2488,1,940
2488,1,941
2488,1,941
2488,1,941
2488,1,940
2488,1,940
2488,1,940
2492,1,941
2492,1,941
2492,1,940
2492,1,941
2492,1,940
2492,1,941
2492,1,941
2492,1,941
2492,1,941
2492,1,940
2496,1,940
2496,1,941
2496,1,941
2496,1,940
2496,1,940
2496,1,941
2496,1,941
2496,1,941
2496,1,940
2496,1,941
2500,1,941
2500,1,941
2500,1,940
2500,1,940
2500,1,942
2500,1,941
2500,1,941
2500,1,941
2500,1,941
2504,1,941
2504,1,940
2504,1,941
2504,1,941
2504,1,941
2504,1,940
2504,1,941
2504,1,941
2504,1,940
2504,1,941
2508,1,941
2508,1,941
2508,1,941
2508,1,941
2508,1,941
2508,1,940
2508,1,940
2508,1,941
2508,1,941
2512,1,941
2512,1,940
2512,1,941
2512,1,941
2512,1,940
2512,1,940
2512,1,940
2512,1,940
2512,1,940
2512,1,941
2516,1,941
2516,1,940
2516,1,940
2516,1,940
2516,1,940
2516,1,941
2516,1,940
2516,1,941
2516,1,940
2516,1,941
2520,1,941
2520,1,940
2520,1,940
2520,1,940
2520,1,940
2520,1,941
2520,1,940
2521,1,941
2521,1,941
2524,1,940
2524,1,940
2524,1,940
2525,1,941
2525,1,940
2525,1,940
2525,1,941
2525,1,941
2525,1,941
2525,1,940
2529,1,941
2529,1,941
2529,1,940
2529,1,941
2529,1,941
2529,1,940
2529,1,940
2529,1,941
2529,1,941
2529,1,941
2533,1,941
2533,1,941
2533,1,941
2533,1,941
2533,1,941
2533,1,940
2533,1,940
2533,1,941
2533,1,941
2537,1,941
2537,1,941
2537,1,940
2537,1,941
2537,1,941
2537,1,940
2537,1,941
2537,1,941
2537,1,941
2537,1,941
2541,1,941
2541,1,940
2541,1,940
2541,1,941
2541,1,940
2541,1,940
2541,1,940
2541,1,941
2541,1,940
2541,1,940
2545,1,940
2545,1,940
2545,1,940
2545,1,940
2545,1,940
2545,1,941
2545,1,940
2545,1,940
2545,1,940
2549,1,940
2549,1,941
2549,1,940
2549,1,940
2549,1,941
2549,1,941
2549,1,940
2549,1,940
2549,1,940
2549,1,941
2553,1,941
2553,1,941
2553,1,941
2553,1,941
2553,1,940
2553,1,941
2553,1,941
2553,1,941
2553,1,941
2557,1,941
2557,1,940
2557,1,941
2557,1,940
2557,1,941
2557,1,941
2557,1,941
2557,1,941
2557,1,940
2557,1,941
2561,1,941
2561,1,941
2561,1,941
2561,1,941
2561,1,941
2561,1,940
2561,1,941
2561,1,941
2561,1,941
2561,1,941
2565,1,940
2565,1,941
2565,1,940
2565,1,941
2565,1,941
2565,1,941
2566,1,940
2566,1,940
2566,1,941
2569,1,941
2570,1,941
2570,1,941
2570,1,941
2570,1,940
2570,1,941
2570,1,940
2570,1,940
2570,1,940
2570,1,941
2574,1,941
2574,1,941
2574,1,941
2574,1,940
2574,1,940
2574,1,941
2574,1,941
2574,1,941
2574,1,941
2574,1,940
2578,1,941
2578,1,940
2578,1,940
2578,1,940
2578,1,941
2578,1,941
2578,1,940
2578,1,940
2578,1,941
2582,1,941
2582,1,940
2582,1,940
2582,1,940
2582,1,940
2582,1,941
2582,1,941
2582,1,941
2582,1,941
2582,1,941
2586,1,940
2586,1,940
2586,1,941
2586,1,941
2586,1,941
2586,1,941
2586,1,941
2586,1,941
2586,1,940
2586,1,941
2590,1,941
2590,1,941
2590,1,941
2590,1,941
2590,1,941
2590,1,940
2590,1,941
2590,1,941
2590,1,941
2594,1,941
2594,1,941
2594,1,941
2594,1,941
2594,1,941
2594,1,940
2594,1,941
2594,1,941
2594,1,940
2594,1,941
2598,1,941
2598,1,940
2598,1,941
2598,1,940
2598,1,941
2598,1,940
2598,1,941
2598,1,941
2598,1,941
2602,1,940
2602,1,940
2602,1,940
2602,1,940
2602,1,940
2602,1,941
2602,1,940
2603,1,941
2603,1,940
2603,1,940
2606,1,940
2606,1,940
2606,1,940
2606,1,940
2606,1,940
2606,1,941
2606,1,940
2607,1,940
2607,1,940
2607,1,940
2610,1,941
2610,1,941
2611,1,940
2611,1,941
2611,1,940
2611,1,941
2611,1,941
2611,1,942
2611,1,941
2615,1,940
2615,1,941
2615,1,941
2615,1,941
2615,1,941
2615,1,940
2615,1,941
2615,1,940
2615,1,941
2615,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,941
2619,1,940
2623,1,941
2623,1,941
2623,1,941
2623,1,941
2623,1,941
2623,1,940
2623,1,941
2623,1,941
2623,1,940
2627,1,940
2627,1,941
2627,1,940
2627,1,941
2627,1,940
2627,1,941
2627,1,940
2627,1,940
2627,1,940
2627,1,940
2631,1,941
2631,1,940
2631,1,941
2631,1,941
2631,1,940
2631,1,940
2631,1,940
2631,1,940
2631,1,940
2631,1,941
2635,1,941
2635,1,941
2635,1,940
2635,1,940
2635,1,940
2635,1,941
2635,1,941
2635,1,941
2635,1,940
2639,1,940
2639,1,941
2639,1,940
2639,1,940
2639,1,941
2639,1,941
2639,1,941
2639,1,940
2639,1,941
2639,1,941
2643,1,940
2643,1,940
2643,1,940
2643,1,941
2643,1,941
2644,1,940
2644,1,941
2644,1,940
2644,1,941
2647,1,940
2647,1,941
2647,1,941
2647,1,941
2647,1,941
2648,1,941
2648,1,941
2648,1,941
2648,1,941
2648,1,941
2651,1,940
2652,1,941
2652,1,941
2652,1,941
2652,1,941
2652,1,940
2652,1,940
2652,1,940
2652,1,941
2652,1,941
2656,1,941
2656,1,941
2656,1,940
2656,1,940
2656,1,941
2656,1,941
2656,1,941
2656,1,941
2656,1,941
2660,1,941
2660,1,940
2660,1,940
2660,1,940
2660,1,941
2660,1,941
2660,1,941
2660,1,940
2660,1,941
2660,1,940
2664,1,940
2664,1,940
2664,1,940
2664,1,940
2664,1,940
2664,1,941
2664,1,941
2664,1,941
2664,1,940
2664,1,940
2668,1,940
2668,1,940
2668,1,940
2668,1,940
2668,1,941
2668,1,941
2668,1,940
2668,1,940
2668,1,941
2672,1,941
2672,1,941
2672,1,940
2672,1,941
2672,1,941
2672,1,940
2672,1,940
2672,1,941
2672,1,941
2672,1,941
2676,1,941
2676,1,941
2676,1,941
2676,1,940
2676,1,941
2676,1,940
2676,1,941
2676,1,941
2676,1,940
2676,1,941
2680,1,940
2680,1,941
2680,1,941
2680,1,941
2680,1,941
2680,1,940
2680,1,941
2680,1,941
2680,1,940
2684,1,941
2684,1,940
2684,1,941
2684,1,940
2684,1,941
2684,1,940
2684,1,941
2684,1,940
2685,1,940
2685,1,940
2688,1,940
2688,1,940
2688,1,941
2688,1,940
2688,1,941
2688,1,940
2688,1,940
2689,1,940
2689,1,940
2692,1,940
2692,1,941
2692,1,941
2692,1,941
2693,1,940
2693,1,941
2693,1,940
2693,1,940
2693,1,941
2693,1,941
2697,1,941
2697,1,941
2697,1,940
2697,1,940
2697,1,940
2697,1,940
2697,1,941
2697,1,940
2697,1,941
2697,1,941
2701,1,941
2701,1,940
2701,1,941
2701,1,941
2701,1,941
2701,1,941
2701,1,941
2701,1,941
2701,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,941
2705,1,940
2709,1,941
2709,1,941
2709,1,941
2709,1,941
2709,1,941
2709,1,940
2709,1,940
2709,1,941
2709,1,941
2709,1,940
2713,1,941
2713,1,941
2713,1,941
2713,1,941
2713,1,941
2713,1,940
2713,1,940
2713,1,941
2713,1,940
2717,1,941
2717,1,941
2717,1,940
2717,1,940
2717,1,940
2717,1,941
2717,1,940
2717,1,941
2717,1,941
2717,1,941
2721,1,940
2721,1,940
2721,1,940
2721,1,940
2721,1,941
2721,1,941
2721,1,940
2721,1,940
2721,1,941
2722,1,940
2725,1,940
2725,1,940
2725,1,941
2725,1,941
2725,1,940
2725,1,941
2725,1,941
2725,1,940
2725,1,940
2729,1,940
2729,1,941
2730,1,941
2730,1,941
2730,1,941
2730,1,941
2730,1,941
2730,1,940
2730,1,941
2730,1,941
2733,1,940
2733,1,941
2733,1,941
2733,1,941
2734,1,941
2734,1,941
2734,1,941
2734,1,940
2734,1,941
2737,1,941
2738,1,941
2738,1,941
2738,1,940
2738,1,941
2738,1,941
2738,1,941
2738,1,941
2738,1,941
2738,1,941
2742,1,940
2742,1,940
2742,1,941
2742,1,941
2742,1,941
2742,1,941
2742,1,941
2742,1,940
2742,1,940
2742,1,940
2746,1,940
2746,1,941
2746,1,940
2746,1,941
2746,1,941
2746,1,941
2746,1,940
2746,1,940
2746,1,940
2750,1,940
2750,1,940
2750,1,940
2750,1,940
2750,1,941
2750,1,941
2750,1,941
2750,1,940
2750,1,940
2750,1,940
2754,1,940
2754,1,940
2754,1,941
2754,1,940
2754,1,940
2754,1,941
2754,1,940
2754,1,941
2754,1,940
2754,1,941
2758,1,941
2758,1,941
2758,1,940
2758,1,940
2758,1,941
2758,1,941
2758,1,941
2758,1,941
2758,1,941
2762,1,941
2762,1,940
2762,1,941
2762,1,941
2762,1,941
2762,1,941
2762,1,941
2762,1,941
2762,1,940
2762,1,941
2766,1,942
2766,1,941
2766,1,941
2766,1,940
2766,1,941
2766,1,941
2766,1,941
2766,1,941
2766,1,940
2766,1,941
2770,1,940
2770,1,941
2770,1,941
2770,1,941
2770,1,941
2770,1,940
2770,1,940
2770,1,940
2770,1,940
2774,1,941
2774,1,940
2774,1,941
2774,1,940
2774,1,940
2775,1,941
2775,1,940
2775,1,940
2775,1,941
2775,1,940
2779,1,941
2779,1,940
2779,1,940
2779,1,940
2779,1,940
2779,1,941
2779,1,941
2779,1,940
2779,1,941
2783,1,940
2783,1,940
2783,1,940
2783,1,941
2783,1,941
2783,1,940
2783,1,941
2783,1,941
2783,1,941
2783,1,940
2787,1,941
2787,1,940
2787,1,940
2787,1,941
2787,1,941
2787,1,941
2787,1,941
2787,1,941
2787,1,940
2787,1,940
2791,1,941
2791,1,941
2791,1,941
2791,1,941
2791,1,941
2791,1,940
2791,1,940
2791,1,941
2791,1,941
2795,1,941
2795,1,941
2795,1,941
2795,1,941
2795,1,940
2795,1,940
2795,1,940
2795,1,941
2795,1,941
2795,1,941
2799,1,941
2799,1,941
2799,1,940
2799,1,941
2799,1,940
2799,1,941
2799,1,940
2799,1,941
2799,1,941
2799,1,940
2803,1,940
2803,1,940
2803,1,940
2803,1,940
2803,1,942
2803,1,940
2803,1,941
2803,1,940
2803,1,940
2807,1,940
2807,1,940
2807,1,940
2807,1,941
2807,1,940
2807,1,941
2807,1,941
2807,1,940
2807,1,940
2807,1,940
2811,1,940
2811,1,941
2811,1,940
2811,1,940
2812,1,941
2812,1,940
2812,1,940
2812,1,940
2812,1,941
2815,1,941
2816,1,941
2816,1,941
2816,1,940
2816,1,941
2816,1,940
2816,1,941
2816,1,941
2816,1,941
2816,1,941
2820,1,941
2820,1,941
2820,1,940
2820,1,941
2820,1,941
2820,1,940
2820,1,941
2820,1,941
2820,1,941
2820,1,941
2824,1,940
2824,1,941
2824,1,940
2824,1,941
2824,1,941
2824,1,940
2824,1,941
2824,1,940
2824,1,941
2828,1,940
2828,1,941
2828,1,941
2828,1,940
2828,1,941
2828,1,941
2828,1,941
2828,1,940
2828,1,940
2828,1,941
2832,1,940
2832,1,941
2832,1,940
2832,1,940
2832,1,940
2832,1,941
2832,1,940
2832,1,940
2832,1,940
2832,1,940
2836,1,940
2836,1,941
2836,1,940
2836,1,940
2836,1,940
2836,1,941
2836,1,940
2836,1,941
2836,1,940
2840,1,941
2840,1,940
2840,1,940
2840,1,940
2840,1,940
2840,1,941
2840,1,941
2840,1,941
2840,1,941
2840,1,941
2844,1,940
2844,1,940
2844,1,941
2844,1,941
2844,1,941
2844,1,941
2844,1,941
2844,1,941
2844,1,940
2844,1,941
2848,1,941
2848,1,941
2848,1,941
2848,1,941
2848,1,941
2848,1,940
2848,1,941
2848,1,941
2848,1,941
2852,1,941
2852,1,941
2852,1,941
2852,1,941
2852,1,941
2852,1,940
2852,1,940
2852,1,941
2852,1,940
2852,1,941
2856,1,941
2856,1,941
2856,1,941
2856,1,940
2857,1,941
2857,1,940
2857,1,941
2857,1,941
2857,1,941
2860,1,941
2861,1,940
2861,1,940
2861,1,940
2861,1,940
2861,1,940
2861,1,941
2861,1,941
2861,1,941
2861,1,940
2865,1,940
2865,1,940
2865,1,940
2865,1,941
2865,1,941
2865,1,941
2865,1,941
2865,1,940
2865,1,940
2865,1,940
2869,1,940
2869,1,941
2869,1,940
2869,1,940
2869,1,940
2869,1,941
2869,1,941
2869,1,940
2869,1,940
2873,1,940
2873,1,941
2873,1,940
2873,1,941
2873,1,941
2873,1,942
2873,1,940
2873,1,940
2873,1,941
2873,1,940
2877,1,941
2877,1,941
2877,1,941
2877,1,940
2877,1,941
2877,1,940
2877,1,940
2877,1,941
2877,1,941
2877,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,941
2881,1,940
2885,1,940
2885,1,941
2885,1,940
2885,1,941
2885,1,941
2885,1,940
2885,1,940
2885,1,940
2885,1,941
2885,1,940
2889,1,940
2889,1,940
2889,1,941
2889,1,941
2889,1,941
2889,1,941
2889,1,940
2889,1,940
2889,1,940
2889,1,940
2893,1,941
2893,1,940
2893,1,940
2893,1,941
2893,1,940
2893,1,940
2893,1,940
2893,1,940
2893,1,940
2897,1,940
2897,1,941
